0,0.9999999887138595,0
0,0.9787075884948133,0
0,0.9999999999999449,0
0,1.0,0
0,1.0,0
1,0.6118384252532441,0
1,0.6118384252532441,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9999999999997865,0
0,1.0,0
0,0.9999999999999862,0
0,0.9999999998808916,0
1,0.6118384252532441,0
0,1.0,0
0,1.0,0
0,0.9999993044450116,0
0,1.0,0
0,1.0,0
0,0.9998492747514508,0
0,1.0,0
0,0.9999999999991978,0
0,1.0,0
0,0.9999999996127859,0
0,0.8346677333400171,0
0,0.9999720138042707,0
0,1.0,0
0,0.9984812072697768,0
0,1.0,0
0,1.0,0
0,0.9999341397770988,0
0,1.0,0
0,0.999999967090413,0
0,1.0,0
0,1.0,0
0,0.9999993044450116,0
0,1.0,0
0,1.0,0
1,0.6118384252532441,0
0,1.0,0
0,0.9999993044450116,0
0,0.9999999999991978,0
0,0.8945497536537144,0
0,0.9999999999991978,0
0,0.9992756545054966,0
0,0.9998492747514508,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9969123119058784,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
1,0.6118384252532441,0
0,1.0,0
1,0.4773841319996288,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
1,0.6118384252532441,0
0,0.999999967090413,0
0,0.7524859728135613,0
0,1.0,0
1,0.6118384252532441,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9969123119058784,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9999999996127859,0
0,1.0,0
0,1.0,0
0,0.9999993044450116,0
0,1.0,0
0,1.0,0
0,0.9992756545054966,0
0,1.0,0
0,0.999999967090413,0
0,1.0,0
0,0.7524859728135613,0
1,0.9999708432896642,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9999999999999967,0
0,0.9787075884948133,0
0,1.0,0
0,1.0,0
0,0.9999999998808916,0
0,0.9356019675349969,0
0,0.999999741662572,0
0,0.999999967090413,0
0,0.9996647326764472,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9622483771101841,0
0,1.0,0
0,1.0,0
0,1.0,0
1,0.6118384252532441,0
0,0.9998492747514508,0
0,1.0,0
0,0.7524859728135613,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,1.0,0
0,0.9999981763534167,0
0,0.9998492747514508,0
0,1.0,0
0,0.9999999987754831,0
0,0.9999999999643735,0
0,0.9996647326764472,0
0,1.0,0
0,1.0,0
0,0.9999999987754831,0
0,0.9996647326764472,0
0,0.9999999987754831,0
0,1.0,0
0,0.9984812072697768,0
0,1.0,0
0,0.9999999999999449,0
0,0.9622483771101841,0
1,0.6118384252532441,0
0,1.0,0
0,1.0,0
